D_m_bias,D_b_bias,D_rval_bias,D_pval_bias,D_stderr_bias,D_m,D_b,D_rval,D_pval,D_stderr
1.0171128523629738,3.788326682770016,0.9417105464124117,1.616633792361457e-07,0.10077835581943292,1.5881793886069757,4.945092636789623,0.9997342734511048,1.0590651662628703e-07,0.01831001066699662
0.9723951051432472,3.772061104264234,0.9239117048094628,8.748133804171294e-07,0.11168429676056191,1.6815452000549143,5.240395784206664,0.999983323143469,8.175306803855727e-08,0.0056069340065370505
1.0100128630245895,3.8531570278421006,0.9247309030785554,8.170188958844164e-07,0.11530103869041768,1.7766517072987074,5.393778340627537,0.9998293378626328,2.676261275687112e-06,0.018953126096499504
1.01038753358143,3.8377546273621173,0.9280423886781396,6.148270339327122e-07,0.11247218901304253,1.7776696185364282,5.380142630837641,0.9999910435279069,3.2176495375864655e-08,0.004343870069008497
0.984830983992771,3.7355901966305285,0.9324402801363733,4.124836366043855e-07,0.10584393124601837,1.663866795404641,5.111967285395444,0.9997547095688395,4.611463626436931e-06,0.02128105412815691
1.0142952202613373,3.782885887717842,0.9412734084234353,1.6952732382383013e-07,0.10091080335746057,1.6151215112413775,4.998498783311474,0.9987341856202735,2.4024149675261737e-06,0.0406712783373995
1.0108798986869518,3.8245382055883668,0.9327233735101641,4.0165592123635945e-07,0.10839068900526162,1.6626368888708367,5.146508123540455,0.9995010074951588,3.734281568814542e-07,0.026271931608055396
1.020223322182286,3.7853173232612694,0.9423869452633502,1.5009949094435254e-07,0.1004436847884168,1.6072990977947468,4.964801370470251,0.9996932761469947,1.4110485478692505e-07,0.019909273050767343
0.9810785057697069,3.7625722054468884,0.9265321270106223,7.010969330347496e-07,0.11048630840981277,1.7067535546030812,5.2401226166239585,0.9995236094554626,1.2480946464955958e-05,0.030427198409342146
0.9974994076329337,3.873907626269112,0.9185444682205327,1.3446172990453277e-06,0.11906579354642324,1.7961286077083707,5.507386363070577,0.9999761259101424,1.4003046737693828e-07,0.007165772055299272
1.0109025099892903,3.8000824733871115,0.9392356630581122,2.1055719332411515e-07,0.10247140726215437,1.5852411023968784,4.97922687877022,0.9991895749035293,9.849171164059491e-07,0.03193014305932294
1.0073926817116994,3.817744236923848,0.9354864881826784,3.0789528299066124e-07,0.10553827950392633,1.594570776662003,5.030345424398099,0.9994281608748418,4.904064818999119e-07,0.026974416444541877
1.010385246861357,3.806669749986969,0.9358813748144342,2.961354081742499e-07,0.10549356947407965,1.636177016107449,5.078111844309435,0.9993800986906153,5.76297342961283e-07,0.028818976610955237
1.0015464744963742,3.8572911212122145,0.9239633144575924,8.710741050575833e-07,0.11498857301309479,1.743643400840795,5.375649040553439,0.9999086261202891,1.0484820574733049e-06,0.01360983429591743
1.0005194456952264,3.841783847787377,0.9287408955591911,5.780436359645119e-07,0.11076853523287669,1.639673556907492,5.167407629010302,0.998561976220027,3.1003817340547963e-06,0.04401434229457851
0.998380656261145,3.8663940956583174,0.9218896296546276,1.0322786455737619e-06,0.11637618662907877,1.7634766237023296,5.439759161438991,0.9999919969685275,2.7177851620480713e-08,0.004073370808721109
0.9717365149768533,3.746737394184367,0.9295897612659798,5.358399825675892e-07,0.10686510484349816,1.6140444205889208,5.08818007708442,0.9998695394806474,1.7887267965122342e-06,0.01505399965881686
1.0026410315157384,3.8345668147580874,0.9294992388944041,5.402137737628707e-07,0.11034279166508332,1.7316750158322258,5.328923311785662,0.9999927571068843,2.3399226430710807e-08,0.0038052146394728335
0.998264193331601,3.8505560975315816,0.9254312126434046,7.701788576636569e-07,0.1133632318413687,1.7399521550624768,5.378927405008442,0.9999773435093214,1.2945574969306314e-07,0.006762314694143496
0.997730752112603,3.8464444806114924,0.9266743946414956,6.925609107569134e-07,0.11223970343482247,1.729305128260958,5.358910401427912,0.9999829486335704,8.452234305428696e-08,0.005830571797138079
0.999663596651617,3.8568186033650083,0.9234605827440787,9.080742206788051e-07,0.11519882769963015,1.722578548406574,5.339357547965168,0.9999495859351374,4.296928695355463e-07,0.009986784633154513
0.998482438261861,3.8349558912822257,0.9299918356721908,5.16769512892231e-07,0.10945653596961372,1.622338777152666,5.1357944263169895,0.9987706423608557,2.2660513308642405e-06,0.040259315623011806
1.005470231754714,3.817652942283088,0.935672932814451,3.0229503877501794e-07,0.10516865966999799,1.5695335555672765,4.992061710868883,0.9990657823076293,1.3087363699313195e-06,0.033945648606362656
1.0064482145751776,3.8339167478932605,0.9289481458725289,5.674913295813684e-07,0.1112439163064696,1.7128179992181725,5.267470340157851,0.9997748740011654,4.054690133498481e-06,0.020987067184516244
1.027707892006872,3.7845235460192908,0.9430020218974212,1.4019458391210706e-07,0.10058929003063576,1.6314432589268044,4.979365676580105,0.9992018131934862,9.553990038625187e-07,0.03261139340963232
0.9966350871960484,3.8771850807106762,0.9179710826368803,1.4053578125976455e-06,0.11943730995713944,1.8093147889027152,5.542188624506481,0.9999864610215748,5.980146449614216e-08,0.005435829942268499
1.0167943516954574,3.804255819088226,0.9365168206602555,2.780028062795083e-07,0.10558101627677623,1.6858855170725668,5.1427717745174135,0.9990868055962495,1.2505052611881299e-06,0.03604892411406748
0.9977891967217483,3.867837425162703,0.9203011025697698,1.172014928738925e-06,0.11763809992890219,1.7885616302131089,5.487137098359531,0.9999633409669856,2.664421790644604e-07,0.008842207932313804
1.0005686979919772,3.8706389852070697,0.9197797253120032,1.221188563267847e-06,0.11840203768854399,1.7700398238178816,5.4388737339484825,0.9998885604483359,1.4121656128474764e-06,0.015257851604688793
1.0011949412484897,3.852776405819212,0.9249055375615629,8.051211943873615e-07,0.11414535893501071,1.7277717713317093,5.341135969697662,0.9999489830997514,4.37423020740734e-07,0.010076608747629877
1.0070103322579844,3.8180086914020546,0.9346577824246859,3.3385147915551965e-07,0.10624503306461311,1.6064229576117144,5.052175861874302,0.9993259375014669,6.813872442896611e-07,0.02950629157783329
1.0082430938439917,3.8190751561378984,0.9332459610566088,3.8229320217454235e-07,0.10764151220851277,1.665950691011305,5.158306064605181,0.9984342574161492,3.675405510336001e-06,0.04666784944835188
0.995022634522762,3.8668090040224574,0.9204135807856775,1.1616267309466578e-06,0.11721822283764682,1.780539819304624,5.48412596889714,0.9999754054065106,1.464170755697438e-07,0.0072099772843722395
1.0054547666093265,3.84649426145315,0.9262627801357356,7.174989981464871e-07,0.11346392273772397,1.7299620767526227,5.318014719568283,0.9999366362448348,6.054678543159478e-07,0.011244290225225807
0.9758126645201634,3.7538485364778973,0.9288611116431064,5.719029206485736e-07,0.10793144939811786,1.6503360386546537,5.148708533452636,0.9998652346575354,1.8779862446201653e-06,0.015644430669525516
1.0113282772133743,3.8181479813394117,0.9323119962851397,4.1747013351084864e-07,0.1088062092285501,1.7476420105299548,5.298338317994711,0.9999378318858071,5.88411765485275e-07,0.011251513443215611
1.006801071269023,3.805005293169268,0.9361199046649004,2.8921609843565665e-07,0.10490336415123729,1.5945950345117175,5.012397958473812,0.9996899473350781,1.4418407944482003e-07,0.01985885261684241
0.9960680605796574,3.843181372018983,0.9273719049327598,6.519584682238888e-07,0.1114547269794504,1.7085340205155013,5.32361613593431,0.9997862342281532,3.7516920432014025e-06,0.02039936842692545
0.9943696513970969,3.8768474561898545,0.917958060653797,1.4067634600383753e-06,0.11917656321319381,1.7843307141868539,5.503101578183994,0.9998687206801485,1.8055926664243692e-06,0.016694393438263365
0.9710478148354327,3.7910221540054203,0.9180403024804388,1.3979056252346651e-06,0.11631513509716991,1.716490064189187,5.3264224101966535,0.9998811467841884,1.5554015236882675e-06,0.0152805803358385
0.9759697045171042,3.779211389704084,0.9214426194846789,1.0701098501265549e-06,0.11413098655365757,1.6938333230319376,5.248346694390187,0.9995974957493006,9.693114471511656e-06,0.027755011615767457
1.005140405298145,3.8474978145973577,0.9264624970043374,7.053067077769459e-07,0.11325618549737064,1.736916840972318,5.336679173472774,0.9999459965879187,4.7638945560544573e-07,0.010422252423358572
1.014428933843046,3.787797138172367,0.9415636691175903,1.6427074630302414e-07,0.10065087324847134,1.5967431830662782,4.97219750334207,0.9995238957552032,3.39958917345521e-07,0.024644852305654392
0.9751381159921013,3.764717803526149,0.9259329702381303,7.380193076409262e-07,0.11031840042583478,1.6712419691122204,5.200740770991942,0.9998194709475237,2.9116740155306906e-06,0.01833690620130049
1.0118507977482472,3.811555914197624,0.9366846975589344,2.73371059740882e-07,0.10491441910621974,1.6165360524132792,5.045701027349738,0.9991194936584896,1.1625958016551997e-06,0.033940918252648236
1.0010068733984714,3.838442491351781,0.9280108086432677,6.165352726018285e-07,0.11145530088835753,1.7447051088875387,5.363179570237343,0.999976504635676,1.3671167436655843e-07,0.006905182291798372
0.9991704130760816,3.8526923086048583,0.9247270444225896,8.172834350483616e-07,0.11406657170324641,1.7521689889768144,5.39937684889987,0.9999407296011613,5.477555299808323e-07,0.011014596475799082
0.9752087290908125,3.7851421537062495,0.9211603696603614,1.0945890942104406e-06,0.11427329699268637,1.7162602167434446,5.307212967166467,0.9996759878440371,7.000913386216454e-06,0.025230375579741317
0.9941496125898969,3.8794115317752125,0.9174395118690327,1.4637011903314587e-06,0.11957753416481676,1.767889803681036,5.474172151617562,0.9996233617705883,8.773965439829373e-06,0.028021699222197893
0.9919990015683863,3.860263172526776,0.9221079099607985,1.0142158117829067e-06,0.11544985000051668,1.7710521174294038,5.477363375569443,0.9996420948620961,8.127602215214418e-06,0.02736442204525349
0.9972428287835431,3.8543475612632125,0.9237810132679071,8.843424959408903e-07,0.11464882720893223,1.7510867145007372,5.405562489398227,0.999994591559131,1.5098772237912495e-08,0.0033250626157681207
0.9647794539210375,3.6808313597001154,0.9436079876265959,1.3097874179393013e-07,0.0938810407455355,1.4156006473902862,4.672316923406553,0.9952603795604046,3.364276744583865e-05,0.06915850755500208
1.001954008713813,3.826094540820627,0.9306178372298748,4.8821113901738e-07,0.109289090682321,1.6592030268619762,5.176717711017815,0.9990230435045159,1.4311997659731503e-06,0.03669784334608368
0.9962007977485605,3.8713792899864212,0.9190195120061979,1.2959716078323767e-06,0.11851692282286196,1.798937137844815,5.516917340432402,0.999981279297919,9.723348143250695e-08,0.006355321449408093
1.0032938803345521,3.843301168945052,0.9267850337737968,6.859828855657212e-07,0.11277011945416426,1.787964206005774,5.441682948902679,0.9999795709311023,1.1084226358530737e-07,0.006598483446133465
1.0057786445227157,3.8299374173234,0.9315548030250533,4.4794344943438723e-07,0.10887980408771719,1.6483404372337769,5.148275079930823,0.9991277904684495,1.1407924339233277e-06,0.034445030269023034
0.9956360526597089,3.8611617289395186,0.9212240889239761,1.0890222590330729e-06,0.11661364798107719,1.7953095630408307,5.50323199289655,0.9999592440562447,3.1233282815139166e-07,0.009358418600319626
0.99356155697242,3.8719499972722184,0.9185526388295097,1.343767891122728e-06,0.11858900433332642,1.7958869265625041,5.523641736537831,0.999959304870658,3.11634015734522e-07,0.009354440814623655
1.0047549332016363,3.8036918417688304,0.9365241563050032,2.777990492529999e-07,0.10432422991493001,1.621540529094569,5.073806506041997,0.9984888040813631,3.423844087795848e-06,0.04462372890857179
0.9967372728424969,3.7978137346829075,0.9380710590341882,2.375343141851631e-07,0.10209511439803823,1.5472145225039318,4.964005272676822,0.9982461319642336,4.611382134731837e-06,0.045878144875191026
0.9995990939308397,3.8391665972910216,0.9279120188829426,6.219047269173575e-07,0.11138389853113512,1.744533961870007,5.371298543231282,0.9999622234784855,2.787175684026848e-07,0.008755018871362385
0.9874935045253148,3.6861385386053946,0.9448297007864813,1.1393688643918892e-07,0.09495164506005523,1.5045798517213536,4.750411317979824,0.999019280983815,1.4422430504854888e-06,0.03334203980346888
0.9978031557710859,3.876002105823726,0.918162157479524,1.3848670148442755e-06,0.11941903379944657,1.7870956059193535,5.489954698804386,0.9999849282953495,7.023869565260187e-08,0.005664847906723293
0.998481592695729,3.854047590339702,0.9243051768752827,8.466412615230793e-07,0.11434654969476213,1.7312120980417023,5.361510811577931,0.9999332852342179,6.541275786466113e-07,0.01154615445704048
1.0040440522376979,3.8276836504461995,0.9315343890617119,4.487901192785727e-07,0.10871004255631078,1.6547145436550736,5.165068846670379,0.9987278986316898,2.4263335530231206e-06,0.041771839801649856
1.0148414069807923,3.8169751648461503,0.9338039262651135,3.6248929554804005e-07,0.10784329317851825,1.6663599098118964,5.124946513198277,0.9997754522556079,4.039078317689487e-06,0.020391570583486358
1.0102789885000518,3.836296941926858,0.9294122298021746,5.444459554986192e-07,0.1112598593981405,1.7352249986494135,5.30023792746446,0.9999363864200383,6.090521332649993e-07,0.011300711966207405
1.0009393538790945,3.8341875438805415,0.9285834347138587,5.86170278072313e-07,0.11095167229542102,1.698571570177815,5.265531807662917,0.9997687614919576,4.220938563263498e-06,0.021093256312251975
0.9708074050800053,3.7525690765451047,0.9276134253936118,6.383726041207454e-07,0.10842598165441512,1.671095962886009,5.207723682100344,0.9999222363294169,8.231783112551417e-07,0.012032876707989373
1.0054212652682042,3.8188992526643437,0.934088251829529,3.5273316562566047e-07,0.10658793274687615,1.6188798408402691,5.0827582234034985,0.9993598171096475,6.146200152501803e-07,0.028977455494977822
1.008653556243564,3.798914191633668,0.9380361698763302,2.3838517473658842e-07,0.10334770325867818,1.6213748520053004,5.052991672260255,0.9982044921491955,4.832878440856985e-06,0.04864604494961291
1.0045477042571165,3.835303077011738,0.9292946064686574,5.502113482858579e-07,0.11073145837290688,1.7150576254608478,5.286035189128123,0.9999139974835538,9.574034611658375e-07,0.012987234459811566
0.9929370145645947,3.8522128223321785,0.9239188250147838,8.742967027099072e-07,0.1140376308029672,1.7663423021758853,5.45548822779387,0.9999091689618246,1.0391526688542465e-06,0.0137459881961386
1.001725365240271,3.8424189459434435,0.927043798488527,6.708020364439874e-07,0.11237084370269097,1.7493887810996596,5.371934836539317,0.999993713343349,1.8921826698590122e-08,0.0035813983246566717
1.0014691159363864,3.827331866231451,0.9316016529866534,4.460054040842308e-07,0.10837203321463901,1.6301094142725332,5.128501653605461,0.9994666052366785,4.26689082243171e-07,0.02663176337584089
1.0027718381961002,3.8218086469751866,0.9324625924481365,4.11621455290606e-07,0.10775235612931014,1.6453951691782092,5.146119779660932,0.9983811943242538,3.9286766578538885e-06,0.0468684246889627
1.000514127841488,3.8574234784214245,0.9236305002342987,8.954243152417502e-07,0.11515268895402382,1.774119029320396,5.440301499507515,0.9999308036618705,6.909617681215695e-07,0.012050393265121856
1.004825698517393,3.8308864465575048,0.9298434739267432,5.237390285069692e-07,0.11028191300307941,1.6976396569520547,5.244109716095543,0.9999428490148298,5.186396506815453e-07,0.01047925379955668
1.0000500777004055,3.862823076718139,0.9217923829693228,1.0404120770825098e-06,0.11665267901607419,1.7749653158179066,5.445695990875132,0.9998415589945671,2.394004267061846e-06,0.018244402658049896
1.0043706438840054,3.8580220795684186,0.9234047782107182,9.122611939094337e-07,0.11578875950695569,1.769682051974423,5.411433207669897,0.9999293383499581,7.130252605568267e-07,0.012146873844373494
1.0108158940296497,3.833192568046653,0.9298490713720681,5.23474658595619e-07,0.11093441796740357,1.7679806722685076,5.35888439037539,0.9999916621146605,2.8901287620371123e-08,0.004168334458005682
0.9945400475858074,3.8678015604103613,0.9205688813543487,1.1474102158178155e-06,0.11703199082874478,1.7826495982221353,5.494075612208565,0.9998920716408293,1.3459539093118814e-06,0.015122489794906388
0.9973983814759225,3.849721736672385,0.9255610364802828,7.617476052125085e-07,0.11315421150571403,1.7379321001195032,5.3784888213949404,0.9999895621596372,4.048080619426766e-08,0.004584541415406801
0.9967355329815172,3.8533771568677344,0.9240584323519907,8.642175601507153e-07,0.11435567922756372,1.7502968157545378,5.406223965036913,0.9999774117990856,1.2887089625089596e-07,0.0067922592156620986
0.9968448258401846,3.8449788385423167,0.9268264537332758,6.835337657125184e-07,0.11200974626516808,1.7262511950423778,5.35519580745458,0.9999651432920358,2.470365072879781e-07,0.008321716194073106
1.0061404422622409,3.8209170125586054,0.9326497300464855,4.044494345445067e-07,0.1079480015472358,1.6555671438704953,5.148339163165289,0.9992023190506989,9.5418856515818e-07,0.033083111861447106
1.0040498593555165,3.8382080937977925,0.928088541309781,6.123376583401482e-07,0.11172663756460226,1.7231096466143494,5.304188759465335,0.9999208511401227,8.452704686792565e-07,0.012517436517506577
0.9968653322209379,3.8374550177849844,0.9281367030689914,6.097489188696092e-07,0.11088565070351433,1.7139733435975963,5.322028459155694,0.9999819233120681,9.225947325788197e-08,0.005950092976787912
1.0004162421786174,3.8175466529725766,0.9333057372636697,3.801291405173831e-07,0.10675288735765463,1.6175238085173487,5.098205733206214,0.9990730896320091,1.2883460619658422e-06,0.03484629680152382
1.0009342943617614,3.8200481881305977,0.9340672845973457,3.534450202929871e-07,0.10613093797546565,1.5877755294484859,5.047289992844245,0.9974906287418559,9.437515481516172e-06,0.05634756061126809
1.0066156145342753,3.809819713662057,0.9349252543759101,3.2528083009588927e-07,0.10596280142766454,1.6515483473117314,5.127973188165566,0.9981737756599364,4.99959769421788e-06,0.0499745429798182
1.0024485088031883,3.8235976590868668,0.9312987938482922,4.5865886645434627e-07,0.10874474345449395,1.6605270683126157,5.174770605701791,0.9992679531548083,8.036427260950607e-07,0.031786224257306095
1.00251900039543,3.8544145020557288,0.9245588102847542,8.288870224889772e-07,0.11459251536298665,1.7336141142004757,5.347696756786152,0.9998435579534702,2.3488425128166743e-06,0.017706572826786303
0.9953383817456498,3.8624964731137714,0.9216367260642636,1.0535423143676404e-06,0.11623347820872175,1.7767214674118565,5.472300333346794,0.99998970861307,3.963182278639065e-08,0.004653867623010505
1.0020212121503684,3.857717579040874,0.9230995772174461,9.354470461003598e-07,0.11577690538698328,1.7703618025691485,5.42257646503249,0.9999858799066652,6.369264562761619e-08,0.0054317501383773755
0.9717551749648964,3.7786567730638794,0.9216117150746849,1.0556649520452805e-06,0.11349993149893829,1.7261687944669908,5.334802798703588,0.9999228454278148,8.135258033273099e-07,0.012380654307607899
1.0003204355248534,3.843621831505671,0.927663446314278,6.355886994954405e-07,0.11167900448037439,1.7209832161138718,5.328235131988114,0.9999608614405443,2.9392637805089247e-07,0.008791159757073298
1.0046231016976375,3.793831776702323,0.9394866635117542,2.0509329943302222e-07,0.10160376782764412,1.5692645249709212,4.967401293064873,0.9989540750314776,1.6403664601307693e-06,0.035914705719861356
1.0019891707934203,3.8385493845985197,0.928553848934897,5.877078421563469e-07,0.1110937331219146,1.681151978152981,5.2343016836178675,0.9998498219920475,2.209192615616788e-06,0.016823387040884832
0.9940620016753706,3.8436915372514107,0.926140179827564,7.250705044648731e-07,0.11228277545858137,1.7448363118297907,5.401638688047504,0.9996088683630062,9.285232744282396e-06,0.028183697112232908
